book_x,chapter_number,section_number,engaged,access,book_y,submit,learning_duration,learning_duration_rounded
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,605.0,2023-03-13 07:21:42,College / Advanced Statistics and Data Science (ABCD),2023-03-22 03:43:19,8 days 20:21:37,8
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,3415.0,2023-03-13 07:36:44,College / Advanced Statistics and Data Science (ABCD),2023-03-22 04:28:44,8 days 20:52:00,8
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,2090.0,2023-03-21 21:41:09,College / Advanced Statistics and Data Science (ABCD),2023-03-22 04:59:13,0 days 07:18:04,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,191.0,2023-04-02 05:51:42,College / Advanced Statistics and Data Science (ABCD),2023-04-04 06:36:02,2 days 00:44:20,2
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,0.0,2023-04-04 06:36:07,College / Advanced Statistics and Data Science (ABCD),2023-04-09 22:23:10,5 days 15:47:03,5
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,2116.0,2023-04-09 22:22:22,College / Advanced Statistics and Data Science (ABCD),2023-04-15 09:52:16,5 days 11:29:54,5
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,820.0,2023-04-15 05:49:37,College / Advanced Statistics and Data Science (ABCD),2023-04-15 09:54:11,0 days 04:04:34,0
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,683.0,2023-04-17 04:48:21,College / Advanced Statistics and Data Science (ABCD),2023-04-18 07:55:00,1 days 03:06:39,1
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,271.0,2023-04-18 07:55:04,College / Advanced Statistics and Data Science (ABCD),2023-04-22 09:15:26,4 days 01:20:22,4
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,0.0,2023-05-01 23:23:08,College / Advanced Statistics and Data Science (ABCD),2023-05-04 06:58:24,2 days 07:35:16,2
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,718.0,2023-05-04 06:58:28,College / Advanced Statistics and Data Science (ABCD),2023-05-16 21:46:14,12 days 14:47:46,12
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,1133.0,2023-05-18 21:54:34,College / Advanced Statistics and Data Science (ABCD),2023-05-25 21:52:38,6 days 23:58:04,6
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,5517.0,2023-05-29 07:24:43,College / Advanced Statistics and Data Science (ABCD),2023-06-12 21:28:59,14 days 14:04:16,14
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,0.0,2023-06-05 20:17:06,College / Advanced Statistics and Data Science (ABCD),2023-06-09 06:17:44,3 days 10:00:38,3
College / Statistics and Data Science (ABC),1.0,3.0,5055.0,2023-01-10 21:41:58,College / Statistics and Data Science (ABC),2023-01-12 22:29:33,2 days 00:47:35,2
College / Statistics and Data Science (ABC),2.0,1.0,209.0,2023-01-12 22:43:20,College / Statistics and Data Science (ABC),2023-01-14 09:06:54,1 days 10:23:34,1
College / Statistics and Data Science (ABC),3.0,1.0,255.0,2023-01-14 09:07:02,College / Statistics and Data Science (ABC),2023-01-22 05:44:28,7 days 20:37:26,7
College / Statistics and Data Science (ABC),4.0,1.0,12.0,2023-01-22 05:46:16,College / Statistics and Data Science (ABC),2023-01-22 07:48:36,0 days 02:02:20,0
College / Statistics and Data Science (ABC),5.0,1.0,816.0,2023-01-22 05:44:48,College / Statistics and Data Science (ABC),2023-01-26 09:42:00,4 days 03:57:12,4
College / Statistics and Data Science (ABC),6.0,1.0,2467.0,2023-01-26 09:42:18,College / Statistics and Data Science (ABC),2023-02-03 03:37:06,7 days 17:54:48,7
College / Statistics and Data Science (ABC),8.0,1.0,1850.0,2023-02-09 10:10:03,College / Statistics and Data Science (ABC),2023-02-17 05:47:32,7 days 19:37:29,7
College / Statistics and Data Science (ABC),9.0,1.0,64683.0,2023-02-17 05:47:37,College / Statistics and Data Science (ABC),2023-02-24 01:41:58,6 days 19:54:21,6
College / Statistics and Data Science (ABC),10.0,1.0,4714.0,2023-02-24 01:44:49,College / Statistics and Data Science (ABC),2023-03-03 01:35:23,6 days 23:50:34,6
College / Statistics and Data Science (ABC),11.0,1.0,6689.0,2023-03-03 01:35:26,College / Statistics and Data Science (ABC),2023-03-10 04:26:08,7 days 02:50:42,7
College / Statistics and Data Science (ABC),12.0,1.0,3953.0,2023-03-10 04:27:09,College / Statistics and Data Science (ABC),2023-03-17 01:13:44,6 days 20:46:35,6
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,1671.0,2023-04-01 20:59:14,College / Advanced Statistics and Data Science (ABCD),2023-04-05 19:33:59,3 days 22:34:45,3
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,985.0,2023-04-05 21:31:30,College / Advanced Statistics and Data Science (ABCD),2023-04-09 00:50:53,3 days 03:19:23,3
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,3305.0,2023-04-12 03:06:09,College / Advanced Statistics and Data Science (ABCD),2023-04-13 04:02:58,1 days 00:56:49,1
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,1977.0,2023-04-14 03:16:02,College / Advanced Statistics and Data Science (ABCD),2023-04-16 03:40:52,2 days 00:24:50,2
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,1578.0,2023-04-16 23:01:22,College / Advanced Statistics and Data Science (ABCD),2023-04-17 22:39:09,0 days 23:37:47,0
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,601.0,2023-04-17 22:43:03,College / Advanced Statistics and Data Science (ABCD),2023-04-30 00:21:15,12 days 01:38:12,12
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,13367.0,2023-05-08 01:15:05,College / Advanced Statistics and Data Science (ABCD),2023-05-12 01:38:10,4 days 00:23:05,4
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,277.0,2023-05-15 00:56:00,College / Advanced Statistics and Data Science (ABCD),2023-05-17 22:33:50,2 days 21:37:50,2
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,2400.0,2023-05-25 21:54:24,College / Advanced Statistics and Data Science (ABCD),2023-05-27 02:38:18,1 days 04:43:54,1
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,0.0,2023-05-30 03:00:49,College / Advanced Statistics and Data Science (ABCD),2023-06-02 20:58:14,3 days 17:57:25,3
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,7384.0,2023-06-04 20:19:49,College / Advanced Statistics and Data Science (ABCD),2023-06-07 21:38:10,3 days 01:18:21,3
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,4737.0,2023-01-10 22:03:33,College / Advanced Statistics and Data Science (ABCD),2023-01-17 21:23:59,6 days 23:20:26,6
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,871.0,2023-01-11 17:34:32,College / Advanced Statistics and Data Science (ABCD),2023-02-02 01:57:33,21 days 08:23:01,21
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,2927.0,2023-01-17 21:38:00,College / Advanced Statistics and Data Science (ABCD),2023-02-02 02:08:54,15 days 04:30:54,15
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,565.0,2023-01-23 21:19:07,College / Advanced Statistics and Data Science (ABCD),2023-02-02 02:28:08,9 days 05:09:01,9
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,8.0,2023-01-31 01:57:42,College / Advanced Statistics and Data Science (ABCD),2023-02-28 21:18:32,28 days 19:20:50,28
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,43.0,2023-02-04 22:26:38,College / Advanced Statistics and Data Science (ABCD),2023-03-07 04:09:03,30 days 05:42:25,30
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,438.0,2023-02-20 17:12:48,College / Advanced Statistics and Data Science (ABCD),2023-03-07 19:56:47,15 days 02:43:59,15
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,550.0,2023-02-27 17:29:17,College / Advanced Statistics and Data Science (ABCD),2023-03-08 03:12:50,8 days 09:43:33,8
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,370.0,2023-03-08 21:04:02,College / Advanced Statistics and Data Science (ABCD),2023-03-28 02:30:53,19 days 05:26:51,19
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,464.0,2023-03-13 16:23:59,College / Advanced Statistics and Data Science (ABCD),2023-03-29 19:29:17,16 days 03:05:18,16
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,670.0,2023-03-13 21:19:33,College / Advanced Statistics and Data Science (ABCD),2023-03-28 18:17:30,14 days 20:57:57,14
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,255.0,2023-03-28 20:14:47,College / Advanced Statistics and Data Science (ABCD),2023-04-21 00:07:36,23 days 03:52:49,23
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,204.0,2023-04-03 20:04:26,College / Advanced Statistics and Data Science (ABCD),2023-04-20 22:37:51,17 days 02:33:25,17
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,679.0,2023-04-10 18:48:20,College / Advanced Statistics and Data Science (ABCD),2023-04-20 23:20:41,10 days 04:32:21,10
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,566.0,2023-04-13 19:57:22,College / Advanced Statistics and Data Science (ABCD),2023-04-20 23:53:26,7 days 03:56:04,7
College / Statistics and Data Science (ABC),1.0,3.0,3168.0,2023-02-10 03:03:44,College / Statistics and Data Science (ABC),2023-05-02 17:16:29,81 days 14:12:45,81
College / Statistics and Data Science (ABC),2.0,1.0,3660.0,2023-02-17 01:02:33,College / Statistics and Data Science (ABC),2023-05-30 02:58:12,102 days 01:55:39,102
College / Statistics and Data Science (ABC),3.0,1.0,4909.0,2023-02-22 02:14:22,College / Statistics and Data Science (ABC),2023-05-30 02:59:48,97 days 00:45:26,97
College / Statistics and Data Science (ABC),4.0,1.0,0.0,2023-03-14 00:34:28,College / Statistics and Data Science (ABC),2023-04-25 04:44:30,42 days 04:10:02,42
College / Statistics and Data Science (ABC),5.0,1.0,4412.0,2023-03-21 22:33:12,College / Statistics and Data Science (ABC),2023-05-30 04:56:52,69 days 06:23:40,69
College / Statistics and Data Science (ABC),6.0,1.0,879.0,2023-03-24 01:07:59,College / Statistics and Data Science (ABC),2023-05-30 05:10:55,67 days 04:02:56,67
College / Statistics and Data Science (ABC),8.0,1.0,1070.0,2023-05-01 16:42:25,College / Statistics and Data Science (ABC),2023-05-30 05:20:20,28 days 12:37:55,28
College / Statistics and Data Science (ABC),9.0,1.0,4168.0,2023-05-01 16:43:20,College / Statistics and Data Science (ABC),2023-05-02 16:57:08,1 days 00:13:48,1
College / Statistics and Data Science (ABC),10.0,1.0,5329.0,2023-05-30 03:01:01,College / Statistics and Data Science (ABC),2023-05-30 03:27:36,0 days 00:26:35,0
College / Statistics and Data Science (ABC),11.0,1.0,72887.0,2023-05-30 03:27:47,College / Statistics and Data Science (ABC),2023-05-30 04:17:41,0 days 00:49:54,0
College / Statistics and Data Science (ABC),12.0,1.0,110754.0,2023-05-30 04:17:50,College / Statistics and Data Science (ABC),2023-05-30 04:36:25,0 days 00:18:35,0
College / Statistics and Data Science (ABC),13.0,1.0,107256.0,2023-05-30 04:36:33,College / Statistics and Data Science (ABC),2023-05-30 04:47:32,0 days 00:10:59,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,261387.0,2023-04-06 00:26:08,College / Advanced Statistics and Data Science (ABCD),2023-04-06 01:15:35,0 days 00:49:27,0
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,540.0,2023-04-06 01:15:50,College / Advanced Statistics and Data Science (ABCD),2023-04-07 15:00:21,1 days 13:44:31,1
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,364.0,2023-04-07 15:00:34,College / Advanced Statistics and Data Science (ABCD),2023-04-10 07:19:18,2 days 16:18:44,2
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,1036.0,2023-04-10 07:19:28,College / Advanced Statistics and Data Science (ABCD),2023-04-13 05:00:28,2 days 21:41:00,2
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,1391.0,2023-04-17 16:40:55,College / Advanced Statistics and Data Science (ABCD),2023-04-18 07:31:03,0 days 14:50:08,0
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,3026.0,2023-04-18 07:31:10,College / Advanced Statistics and Data Science (ABCD),2023-04-21 00:44:59,2 days 17:13:49,2
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,23143.0,2023-04-25 01:52:08,College / Advanced Statistics and Data Science (ABCD),2023-05-05 22:48:08,10 days 20:56:00,10
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,572.0,2023-05-05 22:48:15,College / Advanced Statistics and Data Science (ABCD),2023-05-09 16:45:44,3 days 17:57:29,3
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,6498.0,2023-05-09 16:45:56,College / Advanced Statistics and Data Science (ABCD),2023-05-11 23:36:53,2 days 06:50:57,2
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,6211.0,2023-05-10 18:48:41,College / Advanced Statistics and Data Science (ABCD),2023-05-23 06:16:53,12 days 11:28:12,12
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,148623.0,2023-05-25 22:43:58,College / Advanced Statistics and Data Science (ABCD),2023-05-26 05:26:28,0 days 06:42:30,0
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,122553.0,2023-05-26 05:27:37,College / Advanced Statistics and Data Science (ABCD),2023-06-01 22:32:43,6 days 17:05:06,6
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,35718.0,2023-06-02 21:01:07,College / Advanced Statistics and Data Science (ABCD),2023-06-10 07:56:05,7 days 10:54:58,7
College / Statistics and Data Science (ABC),1.0,3.0,1574.0,2023-02-09 03:55:57,College / Statistics and Data Science (ABC),2023-02-24 02:49:38,14 days 22:53:41,14
College / Statistics and Data Science (ABC),2.0,1.0,5829.0,2023-02-15 02:53:07,College / Statistics and Data Science (ABC),2023-03-17 05:02:15,30 days 02:09:08,30
College / Statistics and Data Science (ABC),3.0,1.0,1253.0,2023-02-24 03:05:33,College / Statistics and Data Science (ABC),2023-03-17 05:47:10,21 days 02:41:37,21
College / Statistics and Data Science (ABC),4.0,1.0,2.0,2023-02-25 22:17:51,College / Statistics and Data Science (ABC),2023-03-29 07:11:06,31 days 08:53:15,31
College / Statistics and Data Science (ABC),5.0,1.0,5111.0,2023-02-24 03:11:21,College / Statistics and Data Science (ABC),2023-03-13 23:34:32,17 days 20:23:11,17
College / Statistics and Data Science (ABC),6.0,1.0,2880.0,2023-03-12 12:02:25,College / Statistics and Data Science (ABC),2023-03-17 05:50:29,4 days 17:48:04,4
College / Statistics and Data Science (ABC),8.0,1.0,215.0,2023-03-15 01:51:38,College / Statistics and Data Science (ABC),2023-03-17 07:03:03,2 days 05:11:25,2
College / Statistics and Data Science (ABC),9.0,1.0,1874.0,2023-03-27 22:39:43,College / Statistics and Data Science (ABC),2023-03-29 01:17:22,1 days 02:37:39,1
College / Statistics and Data Science (ABC),10.0,1.0,2167.0,2023-03-28 22:38:16,College / Statistics and Data Science (ABC),2023-03-28 23:17:17,0 days 00:39:01,0
College / Statistics and Data Science (ABC),11.0,1.0,2272.0,2023-03-28 23:17:23,College / Statistics and Data Science (ABC),2023-03-29 06:56:52,0 days 07:39:29,0
College / Statistics and Data Science (ABC),12.0,1.0,2271.0,2023-03-28 11:48:11,College / Statistics and Data Science (ABC),2023-03-29 06:43:37,0 days 18:55:26,0
College / Statistics and Data Science (ABC),13.0,1.0,6586.0,2023-03-28 10:30:05,College / Statistics and Data Science (ABC),2023-03-28 11:40:07,0 days 01:10:02,0
College / Statistics and Data Science (ABC),1.0,3.0,2522.0,2023-02-01 21:25:37,College / Statistics and Data Science (ABC),2023-02-20 03:24:21,18 days 05:58:44,18
College / Statistics and Data Science (ABC),2.0,1.0,1627.0,2023-02-08 18:50:38,College / Statistics and Data Science (ABC),2023-02-22 06:11:44,13 days 11:21:06,13
College / Statistics and Data Science (ABC),3.0,1.0,1144.0,2023-02-22 06:11:52,College / Statistics and Data Science (ABC),2023-02-23 04:09:58,0 days 21:58:06,0
College / Statistics and Data Science (ABC),4.0,1.0,814.0,2023-02-23 02:33:15,College / Statistics and Data Science (ABC),2023-02-24 01:37:26,0 days 23:04:11,0
College / Statistics and Data Science (ABC),5.0,1.0,1577.0,2023-03-01 17:58:12,College / Statistics and Data Science (ABC),2023-03-14 21:43:16,13 days 03:45:04,13
College / Statistics and Data Science (ABC),6.0,1.0,2047.0,2023-03-14 21:43:22,College / Statistics and Data Science (ABC),2023-03-14 23:50:24,0 days 02:07:02,0
College / Statistics and Data Science (ABC),8.0,1.0,299.0,2023-03-15 00:06:25,College / Statistics and Data Science (ABC),2023-03-15 00:35:12,0 days 00:28:47,0
College / Statistics and Data Science (ABC),9.0,1.0,62.0,2023-03-15 00:34:30,College / Statistics and Data Science (ABC),2023-03-28 23:23:09,13 days 22:48:39,13
College / Statistics and Data Science (ABC),10.0,1.0,246.0,2023-03-28 23:23:44,College / Statistics and Data Science (ABC),2023-03-28 23:50:28,0 days 00:26:44,0
College / Statistics and Data Science (ABC),11.0,1.0,1053.0,2023-03-28 23:50:49,College / Statistics and Data Science (ABC),2023-03-29 00:43:03,0 days 00:52:14,0
College / Statistics and Data Science (ABC),12.0,1.0,585.0,2023-03-29 00:43:07,College / Statistics and Data Science (ABC),2023-03-29 01:07:36,0 days 00:24:29,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,14213.0,2023-01-04 20:21:00,College / Advanced Statistics and Data Science (ABCD),2023-01-04 21:45:48,0 days 01:24:48,0
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,30381.0,2023-01-04 21:45:59,College / Advanced Statistics and Data Science (ABCD),2023-01-04 21:46:26,0 days 00:00:27,0
College / Statistics and Data Science (ABC),1.0,3.0,2078.0,2023-06-27 18:25:54,College / Statistics and Data Science (ABC),2023-07-25 06:04:00,27 days 11:38:06,27
College / Statistics and Data Science (ABC),2.0,1.0,236.0,2023-06-28 21:20:43,College / Statistics and Data Science (ABC),2023-06-29 22:58:06,1 days 01:37:23,1
College / Statistics and Data Science (ABC),3.0,1.0,190.0,2023-06-29 22:59:22,College / Statistics and Data Science (ABC),2023-06-30 03:55:18,0 days 04:55:56,0
College / Statistics and Data Science (ABC),4.0,1.0,11792.0,2023-07-01 02:01:45,College / Statistics and Data Science (ABC),2023-07-01 03:26:29,0 days 01:24:44,0
College / Statistics and Data Science (ABC),5.0,1.0,149.0,2023-07-04 17:39:37,College / Statistics and Data Science (ABC),2023-07-05 14:36:00,0 days 20:56:23,0
College / Statistics and Data Science (ABC),6.0,1.0,78396.0,2023-07-05 14:37:44,College / Statistics and Data Science (ABC),2023-07-06 01:46:40,0 days 11:08:56,0
College / Statistics and Data Science (ABC),8.0,1.0,5083.0,2023-07-11 05:55:49,College / Statistics and Data Science (ABC),2023-07-11 06:22:27,0 days 00:26:38,0
College / Statistics and Data Science (ABC),9.0,1.0,236.0,2023-07-13 16:34:41,College / Statistics and Data Science (ABC),2023-07-13 18:18:49,0 days 01:44:08,0
College / Statistics and Data Science (ABC),10.0,1.0,33.0,2023-07-17 23:33:38,College / Statistics and Data Science (ABC),2023-07-18 05:22:24,0 days 05:48:46,0
College / Statistics and Data Science (ABC),11.0,1.0,50419.0,2023-07-20 00:04:28,College / Statistics and Data Science (ABC),2023-07-20 01:52:56,0 days 01:48:28,0
College / Statistics and Data Science (ABC),12.0,1.0,942.0,2023-07-20 01:47:06,College / Statistics and Data Science (ABC),2023-07-24 05:40:40,4 days 03:53:34,4
College / Statistics and Data Science (ABC),13.0,1.0,15045.0,2023-08-01 01:22:42,College / Statistics and Data Science (ABC),2023-08-02 19:54:28,1 days 18:31:46,1
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,4473.0,2023-01-12 06:54:21,College / Advanced Statistics and Data Science (ABCD),2023-02-01 21:35:19,20 days 14:40:58,20
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,235.0,2023-01-13 21:10:14,College / Advanced Statistics and Data Science (ABCD),2023-02-01 21:53:17,19 days 00:43:03,19
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,215.0,2023-01-18 04:50:08,College / Advanced Statistics and Data Science (ABCD),2023-02-01 22:07:41,14 days 17:17:33,14
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,556.0,2023-01-26 05:47:07,College / Advanced Statistics and Data Science (ABCD),2023-02-02 02:06:35,6 days 20:19:28,6
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,634.0,2023-02-02 02:22:50,College / Advanced Statistics and Data Science (ABCD),2023-03-08 21:34:10,34 days 19:11:20,34
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,2746.0,2023-02-22 23:32:13,College / Advanced Statistics and Data Science (ABCD),2023-03-08 21:50:11,13 days 22:17:58,13
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,1474.0,2023-02-22 23:21:33,College / Advanced Statistics and Data Science (ABCD),2023-03-08 22:09:24,13 days 22:47:51,13
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,526.0,2023-03-02 00:26:06,College / Advanced Statistics and Data Science (ABCD),2023-03-08 22:25:49,6 days 21:59:43,6
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,2426.0,2023-03-08 22:27:49,College / Advanced Statistics and Data Science (ABCD),2023-03-30 05:06:50,21 days 06:39:01,21
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,769.0,2023-03-14 04:32:47,College / Advanced Statistics and Data Science (ABCD),2023-03-30 05:49:31,16 days 01:16:44,16
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,810.0,2023-03-30 05:21:29,College / Advanced Statistics and Data Science (ABCD),2023-03-30 05:45:36,0 days 00:24:07,0
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,1127.0,2023-03-31 21:25:38,College / Advanced Statistics and Data Science (ABCD),2023-04-21 23:35:16,21 days 02:09:38,21
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,1826.0,2023-04-21 22:55:09,College / Advanced Statistics and Data Science (ABCD),2023-04-21 23:10:37,0 days 00:15:28,0
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,2272.0,2023-04-21 23:10:48,College / Advanced Statistics and Data Science (ABCD),2023-04-21 23:21:12,0 days 00:10:24,0
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,17464.0,2023-04-21 23:21:16,College / Advanced Statistics and Data Science (ABCD),2023-04-21 23:32:40,0 days 00:11:24,0
College / Statistics and Data Science (ABC),8.0,1.0,905.0,2023-02-07 00:27:51,College / Statistics and Data Science (ABC),2023-02-27 20:36:41,20 days 20:08:50,20
College / Statistics and Data Science (ABC),9.0,1.0,850.0,2023-03-05 23:35:06,College / Statistics and Data Science (ABC),2023-03-22 21:57:21,16 days 22:22:15,16
College / Statistics and Data Science (ABC),10.0,1.0,30594.0,2023-04-17 22:18:46,College / Statistics and Data Science (ABC),2023-04-24 21:46:32,6 days 23:27:46,6
College / Statistics and Data Science (ABC),11.0,1.0,386.0,2023-04-24 21:46:36,College / Statistics and Data Science (ABC),2023-05-03 22:46:58,9 days 01:00:22,9
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,168638.0,2023-01-17 19:30:54,College / Advanced Statistics and Data Science (ABCD),2023-01-17 19:53:12,0 days 00:22:18,0
College / Statistics and Data Science (ABC),5.0,2.0,1975.0,2023-01-30 15:49:04,College / Statistics and Data Science (ABC),2023-01-30 22:43:08,0 days 06:54:04,0
College / Statistics and Data Science (ABC),6.0,1.0,737.0,2023-01-25 20:21:50,College / Statistics and Data Science (ABC),2023-03-01 22:48:47,35 days 02:26:57,35
College / Statistics and Data Science (ABC),8.0,1.0,419.0,2023-03-07 19:12:53,College / Statistics and Data Science (ABC),2023-04-05 18:30:32,28 days 23:17:39,28
College / Statistics and Data Science (ABC),9.0,1.0,1692.0,2023-04-05 18:30:40,College / Statistics and Data Science (ABC),2023-05-01 21:14:20,26 days 02:43:40,26
College / Statistics and Data Science (ABC),10.0,1.0,3468.0,2023-04-27 17:49:30,College / Statistics and Data Science (ABC),2023-05-11 18:49:29,14 days 00:59:59,14
College / Statistics and Data Science (ABC),11.0,1.0,2389.0,2023-05-11 18:49:36,College / Statistics and Data Science (ABC),2023-05-15 23:43:18,4 days 04:53:42,4
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,892.0,2023-04-04 21:37:30,College / Advanced Statistics and Data Science (ABCD),2023-04-24 20:36:14,19 days 22:58:44,19
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,547.0,2023-04-05 20:17:53,College / Advanced Statistics and Data Science (ABCD),2023-04-25 02:29:39,19 days 06:11:46,19
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,255.0,2023-04-10 06:55:55,College / Advanced Statistics and Data Science (ABCD),2023-06-13 23:06:45,64 days 16:10:50,64
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,1063.0,2023-04-15 23:18:50,College / Advanced Statistics and Data Science (ABCD),2023-04-25 16:50:04,9 days 17:31:14,9
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,0.0,2023-04-18 20:37:54,College / Advanced Statistics and Data Science (ABCD),2023-04-25 20:24:32,6 days 23:46:38,6
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,430.0,2023-04-26 20:43:37,College / Advanced Statistics and Data Science (ABCD),2023-04-28 02:45:25,1 days 06:01:48,1
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,500.0,2023-05-03 18:12:18,College / Advanced Statistics and Data Science (ABCD),2023-05-23 16:55:11,19 days 22:42:53,19
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,1610.0,2023-05-10 21:45:39,College / Advanced Statistics and Data Science (ABCD),2023-05-15 00:07:06,4 days 02:21:27,4
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,79407.0,2023-05-24 04:37:52,College / Advanced Statistics and Data Science (ABCD),2023-06-13 17:05:14,20 days 12:27:22,20
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,1028.0,2023-05-24 06:25:04,College / Advanced Statistics and Data Science (ABCD),2023-06-02 03:10:52,8 days 20:45:48,8
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,2714.0,2023-06-02 03:06:52,College / Advanced Statistics and Data Science (ABCD),2023-06-06 23:19:08,4 days 20:12:16,4
College / Statistics and Data Science (ABC),1.0,3.0,2321.0,2023-01-24 22:34:18,College / Statistics and Data Science (ABC),2023-01-25 19:03:11,0 days 20:28:53,0
College / Statistics and Data Science (ABC),2.0,1.0,4117.0,2023-01-25 18:59:58,College / Statistics and Data Science (ABC),2023-01-30 18:31:51,4 days 23:31:53,4
College / Statistics and Data Science (ABC),5.0,12.0,3852.0,2023-02-01 18:40:23,College / Statistics and Data Science (ABC),2023-02-01 18:50:15,0 days 00:09:52,0
College / Statistics and Data Science (ABC),6.0,1.0,34.0,2023-02-06 18:50:37,College / Statistics and Data Science (ABC),2023-03-06 16:53:51,27 days 22:03:14,27
College / Statistics and Data Science (ABC),8.0,1.0,1240.0,2023-03-14 22:23:16,College / Statistics and Data Science (ABC),2023-04-12 18:39:36,28 days 20:16:20,28
College / Statistics and Data Science (ABC),9.0,1.0,2709.0,2023-05-01 17:34:20,College / Statistics and Data Science (ABC),2023-05-15 19:24:28,14 days 01:50:08,14
College / Statistics and Data Science (ABC),11.0,4.0,43211.0,2023-05-15 19:43:03,College / Statistics and Data Science (ABC),2023-05-15 19:46:09,0 days 00:03:06,0
College / Statistics and Data Science (ABC),12.0,1.0,88233.0,2023-05-15 19:24:56,College / Statistics and Data Science (ABC),2023-05-15 19:42:33,0 days 00:17:37,0
College / Statistics and Data Science (ABC),8.0,1.0,1043.0,2023-02-07 23:29:59,College / Statistics and Data Science (ABC),2023-02-17 02:48:31,9 days 03:18:32,9
